tarihSaat,Latitude,Longitude,VehicleID,id,UserID
2018-10-03 16:38,59.336556,18.0837106,20,126,2
2018-10-03 16:39,59.3392704,18.0829418,20,127,2
2018-10-03 16:40,59.3420071,18.0847562,20,128,2
2018-10-03 16:41,59.3438099168125,18.0794980967005,20,129,2
2018-10-03 16:42,59.3467253835633,18.0860777599769,20,130,2
2018-10-03 16:43,59.3483494443142,18.0919611033562,20,131,2
2018-10-03 16:44,59.3508095045503,18.1009527145368,20,132,2
2018-10-03 16:45,59.3570223620857,18.1042516965818,20,133,2
2018-10-03 16:46,59.3627408216333,18.1189635411972,20,134,2
2018-10-03 16:53,59.3838155814286,18.1070722637191,20,135,2
2018-10-03 16:54,59.3827547361838,18.1142636425905,20,136,2
2018-10-03 16:55,59.3808092782813,18.1228094303173,20,137,2
2018-10-03 16:56,59.3754038572833,18.1288164577772,20,138,2
2018-10-03 16:57,59.3712280488065,18.1320626361563,20,139,2
2018-10-03 16:58,59.3706737697059,18.124742159551,20,140,2
2018-10-03 17:00,59.3579106,18.1047838,20,141,2
2018-10-03 17:01,59.3509941,18.103629,20,142,2
2018-10-03 17:02,59.3465873,18.1120185,20,143,2
2018-10-03 17:03,59.3441863,18.1143095,20,144,2
2018-10-03 17:04,59.3394631,18.1139134,20,145,2
2018-10-03 17:05,59.3383404,18.1030981,20,146,2
2018-10-03 17:06,59.3343895,18.1001417,20,147,2
2018-10-03 17:07,59.3342762,18.0965393,20,148,2
2018-10-03 17:08,59.3342764,18.0965392,20,149,2
2018-10-03 17:09,59.3342764,18.0965392,20,150,2
2018-10-03 17:10,59.3342764,18.0965392,20,151,2
2018-10-03 17:11,59.3342764,18.0965392,20,152,2
2018-10-03 17:12,59.3342865,18.0963346,20,153,2
2018-10-03 17:13,59.3342506676145,18.0962536733615,20,154,2
2018-10-03 17:14,59.3342768799257,18.0962978104538,20,155,2
2018-10-03 17:15,59.3342443401007,18.0962495730556,20,156,2
2018-10-03 17:16,59.3342709005468,18.0963063410203,20,157,2
2018-10-03 17:17,59.3342592619648,18.0962791279146,20,158,2
2018-10-03 17:18,59.3342066,18.0962648,20,159,2
2018-10-03 17:19,59.3342564610028,18.0963294186434,20,160,2
2018-10-03 17:20,59.334262416025,18.0963368254345,20,161,2
2018-10-03 17:21,59.3342062681651,18.0963050899706,20,162,2
2018-10-03 17:22,59.3342507999859,18.0962360575293,20,163,2
2018-10-03 17:23,59.3343342427793,18.0964339429336,20,164,2
2018-10-03 17:24,59.3349328545115,18.09147674742,20,165,2
2018-10-03 17:25,59.3338995701051,18.0887134891169,20,166,2
2018-10-03 18:02,59.3074778,18.0744985,20,167,2
2018-10-03 18:03,59.307507044999,18.071471311365,20,168,2
2018-10-03 18:04,59.3095876290371,18.0683675377105,20,169,2
2018-10-03 18:05,59.3088322125583,18.0676112425439,20,170,2
2018-10-03 18:06,59.3092662935767,18.0704133147386,20,171,2
2018-10-03 18:07,59.3101201370404,18.0700652072951,20,172,2
2018-10-03 18:22,59.312028373526,18.0614520428745,20,173,2
2018-10-03 18:23,59.3128551458962,18.0682682719801,20,174,2
2018-10-03 18:24,59.312911740078,18.0734294443094,20,175,2
2018-10-03 18:25,59.3132572823163,18.0739652647652,20,176,2
2018-10-03 18:26,59.314657551645,18.0732296874042,20,177,2
2018-10-03 18:50,59.3403540117494,18.0588613753894,20,178,2
2018-10-03 18:51,59.3367542,18.0624069,20,179,2
